Area_name,STCOU,EDU010197F,EDU010197D,EDU010197N1,EDU010197N2,EDU010198F,EDU010198D,EDU010198N1,EDU010198N2,EDU010199F,EDU010199D,EDU010199N1,EDU010199N2,EDU010200F,EDU010200D,EDU010200N1,EDU010200N2,EDU010201F,EDU010201D,EDU010201N1,EDU010201N2,EDU010202F,EDU010202D,EDU010202N1,EDU010202N2,EDU015203F,EDU015203D,EDU015203N1,EDU015203N2,EDU015204F,EDU015204D,EDU015204N1,EDU015204N2,EDU015205F,EDU015205D,EDU015205N1,EDU015205N2,EDU015206F,EDU015206D,EDU015206N1,EDU015206N2
"Coos, NH",33007,0,4307,0000,0000,0,4296,0000,0000,0,4252,0000,0000,0,4168,0000,0000,0,5649,0000,0000,0,5440,0000,0000,0,5351,0000,0000,0,5351,0000,0000,0,5261,0000,0000,0,5081,0000,0000
"Grafton, NH",33009,0,14778,0000,0000,0,14753,0000,0000,0,14717,0000,0000,0,14662,0000,0000,0,13560,0000,0000,0,13791,0000,0000,0,13077,0000,0000,0,12881,0000,0000,0,12795,0000,0000,0,12445,0000,0000
"Hillsborough, NH",33011,0,69554,0000,0000,0,67432,0000,0000,0,70916,0000,0000,0,72064,0000,0000,0,66090,0000,0000,0,66026,0000,0000,0,67118,0000,0000,0,67168,0000,0000,0,66968,0000,0000,0,62209,0000,0000
"Merrimack, NH",33013,0,20440,0000,0000,0,19050,0000,0000,0,19021,0000,0000,0,19109,0000,0000,0,21383,0000,0000,0,21289,0000,0000,0,21172,0000,0000,0,21137,0000,0000,0,20977,0000,0000,0,25108,0000,0000
"Rockingham, NH",33015,0,39463,0000,0000,0,38294,0000,0000,0,41464,0000,0000,0,42166,0000,0000,0,49211,0000,0000,0,49327,0000,0000,0,49321,0000,0000,0,49509,0000,0000,0,49300,0000,0000,0,51140,0000,0000
"Strafford, NH",33017,0,17113,0000,0000,0,17326,0000,0000,0,17917,0000,0000,0,18193,0000,0000,0,16948,0000,0000,0,16672,0000,0000,0,16607,0000,0000,0,16372,0000,0000,0,16499,0000,0000,0,13933,0000,0000
"Sullivan, NH",33019,0,9067,0000,0000,0,9015,0000,0000,0,9044,0000,0000,0,9072,0000,0000,0,7204,0000,0000,0,7015,0000,0000,0,6953,0000,0000,0,6799,0000,0000,0,6738,0000,0000,0,6518,0000,0000
NEW JERSEY,34000,3,0,0000,0000,0,1240185,0000,0000,0,1259166,0000,0000,0,1289330,0000,0000,0,1312111,0000,0000,0,1341669,0000,0000,0,1451180,0000,0000,0,1389185,0000,0000,0,1395052,0000,0000,0,1388548,0000,0000
"Atlantic, NJ",34001,3,0,0000,0000,0,40388,0000,0000,0,41143,0000,0000,0,42863,0000,0000,0,43444,0000,0000,0,44767,0000,0000,0,48982,0000,0000,0,47389,0000,0000,0,48157,0000,0000,0,47605,0000,0000
"Bergen, NJ",34003,3,0,0000,0000,0,115346,0000,0000,0,116835,0000,0000,0,121403,0000,0000,0,123319,0000,0000,0,126095,0000,0000,0,135327,0000,0000,0,131911,0000,0000,0,134096,0000,0000,0,133354,0000,0000
"Burlington, NJ",34005,3,0,0000,0000,0,67737,0000,0000,0,69065,0000,0000,0,69921,0000,0000,0,71271,0000,0000,0,73587,0000,0000,0,79971,0000,0000,0,75931,0000,0000,0,75785,0000,0000,0,75154,0000,0000
"Camden, NJ",34007,3,0,0000,0000,0,88129,0000,0000,0,87978,0000,0000,0,88752,0000,0000,0,87236,0000,0000,0,89527,0000,0000,0,95920,0000,0000,0,89330,0000,0000,0,88783,0000,0000,0,87658,0000,0000
"Cape May, NJ",34009,3,0,0000,0000,0,15169,0000,0000,0,15201,0000,0000,0,15392,0000,0000,0,15399,0000,0000,0,15321,0000,0000,0,15454,0000,0000,0,13980,0000,0000,0,14735,0000,0000,0,13998,0000,0000
"Cumberland, NJ",34011,3,0,0000,0000,0,25264,0000,0000,0,25189,0000,0000,0,25431,0000,0000,0,25471,0000,0000,0,25572,0000,0000,0,27496,0000,0000,0,26448,0000,0000,0,26549,0000,0000,0,26983,0000,0000
"Essex, NJ",34013,3,0,0000,0000,0,118683,0000,0000,0,118820,0000,0000,0,119977,0000,0000,0,121817,0000,0000,0,124094,0000,0000,0,134912,0000,0000,0,126717,0000,0000,0,126122,0000,0000,0,125051,0000,0000
"Gloucester, NJ",34015,3,0,0000,0000,0,43436,0000,0000,0,43886,0000,0000,0,44215,0000,0000,0,45035,0000,0000,0,46210,0000,0000,0,50299,0000,0000,0,48484,0000,0000,0,48954,0000,0000,0,49681,0000,0000
"Hudson, NJ",34017,3,0,0000,0000,0,76830,0000,0000,0,77770,0000,0000,0,79135,0000,0000,0,79712,0000,0000,0,81790,0000,0000,0,89633,0000,0000,0,82284,0000,0000,0,81398,0000,0000,0,80166,0000,0000
"Hunterdon, NJ",34019,3,0,0000,0000,0,20075,0000,0000,0,20796,0000,0000,0,21335,0000,0000,0,21856,0000,0000,0,22089,0000,0000,0,23734,0000,0000,0,23183,0000,0000,0,23351,0000,0000,0,23425,0000,0000
"Mercer, NJ",34021,3,0,0000,0000,0,51989,0000,0000,0,52481,0000,0000,0,55492,0000,0000,0,56341,0000,0000,0,58099,0000,0000,0,63565,0000,0000,0,60058,0000,0000,0,60523,0000,0000,0,61159,0000,0000
"Middlesex, NJ",34023,3,0,0000,0000,0,100723,0000,0000,0,102847,0000,0000,0,105254,0000,0000,0,108889,0000,0000,0,110731,0000,0000,0,119986,0000,0000,0,117162,0000,0000,0,117507,0000,0000,0,108117,0000,0000
"Monmouth, NJ",34025,3,0,0000,0000,0,97038,0000,0000,0,98813,0000,0000,0,101981,0000,0000,0,104298,0000,0000,0,106161,0000,0000,0,113499,0000,0000,0,109305,0000,0000,0,109120,0000,0000,0,118372,0000,0000
"Morris, NJ",34027,3,0,0000,0000,0,67955,0000,0000,0,69582,0000,0000,0,71732,0000,0000,0,73223,0000,0000,0,75285,0000,0000,0,81345,0000,0000,0,79191,0000,0000,0,79878,0000,0000,0,80315,0000,0000
"Ocean, NJ",34029,3,0,0000,0000,0,70033,0000,0000,0,71710,0000,0000,0,72846,0000,0000,0,74824,0000,0000,0,76389,0000,0000,0,82442,0000,0000,0,78468,0000,0000,0,78301,0000,0000,0,77991,0000,0000
"Passaic, NJ",34031,3,0,0000,0000,0,70817,0000,0000,0,72290,0000,0000,0,73472,0000,0000,0,75049,0000,0000,0,76790,0000,0000,0,83858,0000,0000,0,80268,0000,0000,0,80631,0000,0000,0,80010,0000,0000
"Salem, NJ",34033,3,0,0000,0000,0,11960,0000,0000,0,11880,0000,0000,0,11831,0000,0000,0,11862,0000,0000,0,11897,0000,0000,0,12329,0000,0000,0,12173,0000,0000,0,12529,0000,0000,0,12234,0000,0000
"Somerset, NJ",34035,3,0,0000,0000,0,40361,0000,0000,0,42306,0000,0000,0,44510,0000,0000,0,46680,0000,0000,0,48589,0000,0000,0,53061,0000,0000,0,53014,0000,0000,0,53825,0000,0000,0,54236,0000,0000
"Sussex, NJ",34037,3,0,0000,0000,0,26402,0000,0000,0,26819,0000,0000,0,27417,0000,0000,0,27470,0000,0000,0,27898,0000,0000,0,29960,0000,0000,0,28271,0000,0000,0,28136,0000,0000,0,26593,0000,0000
"Union, NJ",34039,3,0,0000,0000,0,74911,0000,0000,0,76447,0000,0000,0,78783,0000,0000,0,80764,0000,0000,0,82610,0000,0000,0,89830,0000,0000,0,86690,0000,0000,0,87616,0000,0000,0,87188,0000,0000
"Warren, NJ",34041,3,0,0000,0000,0,16939,0000,0000,0,17308,0000,0000,0,17588,0000,0000,0,18151,0000,0000,0,18168,0000,0000,0,19577,0000,0000,0,18928,0000,0000,0,19056,0000,0000,0,19258,0000,0000
NEW MEXICO,35000,0,332849,0000,0000,0,331673,0000,0000,0,328715,0000,0000,0,336295,0000,0000,0,331693,0000,0000,0,331306,0000,0000,0,323066,0000,0000,0,326102,0000,0000,0,326761,0000,0000,0,328220,0000,0000
"Bernalillo, NM",35001,0,89092,0000,0000,0,87274,0000,0000,0,85847,0000,0000,0,88046,0000,0000,0,87872,0000,0000,0,89774,0000,0000,0,90537,0000,0000,0,93341,0000,0000,0,94022,0000,0000,0,95529,0000,0000
"Catron, NM",35003,0,502,0000,0000,0,502,0000,0000,0,482,0000,0000,0,479,0000,0000,0,460,0000,0000,0,418,0000,0000,0,372,0000,0000,0,358,0000,0000,0,395,0000,0000,0,375,0000,0000
"Chaves, NM",35005,0,13063,0000,0000,0,12879,0000,0000,0,12610,0000,0000,0,12247,0000,0000,0,11794,0000,0000,0,11476,0000,0000,0,11180,0000,0000,0,11172,0000,0000,0,11064,0000,0000,0,11151,0000,0000
"Cibola, NM",35006,0,3946,0000,0000,0,3826,0000,0000,0,3768,0000,0000,0,3769,0000,0000,0,3623,0000,0000,0,3698,0000,0000,0,3710,0000,0000,0,3670,0000,0000,0,3634,0000,0000,0,3672,0000,0000
"Colfax, NM",35007,0,2872,0000,0000,0,2723,0000,0000,0,2696,0000,0000,0,2603,0000,0000,0,2520,0000,0000,0,2470,0000,0000,0,2321,0000,0000,0,2330,0000,0000,0,2298,0000,0000,0,2289,0000,0000
"Curry, NM",35009,0,10614,0000,0000,0,10133,0000,0000,0,9700,0000,0000,0,9439,0000,0000,0,9263,0000,0000,0,9015,0000,0000,0,9175,0000,0000,0,9301,0000,0000,0,9217,0000,0000,0,9204,0000,0000
"De Baca, NM",35011,0,497,0000,0000,0,445,0000,0000,0,446,0000,0000,0,428,0000,0000,0,382,0000,0000,0,369,0000,0000,0,326,0000,0000,0,333,0000,0000,0,331,0000,0000,0,322,0000,0000
"Dona Ana, NM",35013,0,36594,0000,0000,0,36771,0000,0000,0,36541,0000,0000,0,36749,0000,0000,0,36818,0000,0000,0,37169,0000,0000,0,38442,0000,0000,0,39352,0000,0000,0,39572,0000,0000,0,39320,0000,0000
"Eddy, NM",35015,0,11830,0000,0000,0,11524,0000,0000,0,11288,0000,0000,0,10921,0000,0000,0,10636,0000,0000,0,10364,0000,0000,0,10336,0000,0000,0,10109,0000,0000,0,10152,0000,0000,0,10178,0000,0000
"Grant, NM",35017,0,6165,0000,0000,0,6120,0000,0000,0,5947,0000,0000,0,5691,0000,0000,0,5464,0000,0000,0,5305,0000,0000,0,4826,0000,0000,0,4722,0000,0000,0,4766,0000,0000,0,4650,0000,0000
"Guadalupe, NM",35019,0,1031,0000,0000,0,1001,0000,0000,0,1006,0000,0000,0,989,0000,0000,0,922,0000,0000,0,875,0000,0000,0,800,0000,0000,0,768,0000,0000,0,758,0000,0000,0,760,0000,0000
"Harding, NM",35021,0,180,0000,0000,0,183,0000,0000,0,179,0000,0000,0,173,0000,0000,0,167,0000,0000,0,166,0000,0000,0,152,0000,0000,0,137,0000,0000,0,121,0000,0000,0,106,0000,0000
"Hidalgo, NM",35023,0,1531,0000,0000,0,1530,0000,0000,0,1471,0000,0000,0,1331,0000,0000,0,1185,0000,0000,0,1126,0000,0000,0,1040,0000,0000,0,1040,0000,0000,0,992,0000,0000,0,984,0000,0000
"Lea, NM",35025,0,13545,0000,0000,0,13286,0000,0000,0,12902,0000,0000,0,12364,0000,0000,0,12016,0000,0000,0,11877,0000,0000,0,11768,0000,0000,0,11747,0000,0000,0,11937,0000,0000,0,12123,0000,0000
"Lincoln, NM",35027,0,3575,0000,0000,0,3619,0000,0000,0,3675,0000,0000,0,3701,0000,0000,0,3565,0000,0000,0,3440,0000,0000,0,3438,0000,0000,0,3446,0000,0000,0,3325,0000,0000,0,3300,0000,0000
"Los Alamos, NM",35028,0,3613,0000,0000,0,3639,0000,0000,0,3674,0000,0000,0,3705,0000,0000,0,3636,0000,0000,0,3576,0000,0000,0,3647,0000,0000,0,3624,0000,0000,0,3614,0000,0000,0,3626,0000,0000
"Luna, NM",35029,0,5616,0000,0000,0,5540,0000,0000,0,5569,0000,0000,0,5394,0000,0000,0,5325,0000,0000,0,5315,0000,0000,0,5471,0000,0000,0,5443,0000,0000,0,5458,0000,0000,0,5511,0000,0000
"McKinley, NM",35031,0,16030,0000,0000,0,16252,0000,0000,0,16091,0000,0000,0,21457,0000,0000,0,21149,0000,0000,0,20857,0000,0000,0,15332,0000,0000,0,14889,0000,0000,0,14536,0000,0000,0,13943,0000,0000
"Mora, NM",35033,0,1103,0000,0000,0,929,0000,0000,0,898,0000,0000,0,878,0000,0000,0,836,0000,0000,0,896,0000,0000,0,816,0000,0000,0,801,0000,0000,0,791,0000,0000,0,765,0000,0000
"Otero, NM",35035,0,10136,0000,0000,0,9903,0000,0000,0,9831,0000,0000,0,9400,0000,0000,0,9058,0000,0000,0,8773,0000,0000,0,8388,0000,0000,0,8269,0000,0000,0,8004,0000,0000,0,8018,0000,0000
"Quay, NM",35037,0,2335,0000,0000,0,2275,0000,0000,0,2166,0000,0000,0,2031,0000,0000,0,1964,0000,0000,0,1838,0000,0000,0,1699,0000,0000,0,1687,0000,0000,0,1642,0000,0000,0,1564,0000,0000
"Rio Arriba, NM",35039,0,6914,0000,0000,0,6918,0000,0000,0,6917,0000,0000,0,7571,0000,0000,0,7624,0000,0000,0,7614,0000,0000,0,6483,0000,0000,0,6242,0000,0000,0,6193,0000,0000,0,6550,0000,0000
"Roosevelt, NM",35041,0,3684,0000,0000,0,3634,0000,0000,0,3552,0000,0000,0,3529,0000,0000,0,3437,0000,0000,0,3445,0000,0000,0,3518,0000,0000,0,3577,0000,0000,0,3478,0000,0000,0,3453,0000,0000
"Sandoval, NM",35043,0,11540,0000,0000,0,13926,0000,0000,0,14700,0000,0000,0,15049,0000,0000,0,15075,0000,0000,0,15362,0000,0000,0,16454,0000,0000,0,17144,0000,0000,0,18206,0000,0000,0,19265,0000,0000
"San Juan, NM",35045,0,25210,0000,0000,0,25101,0000,0000,0,24760,0000,0000,0,27067,0000,0000,0,26460,0000,0000,0,26291,0000,0000,0,23410,0000,0000,0,23569,0000,0000,0,23469,0000,0000,0,23263,0000,0000
"San Miguel, NM",35047,0,6285,0000,0000,0,5854,0000,0000,0,5751,0000,0000,0,5585,0000,0000,0,5497,0000,0000,0,5302,0000,0000,0,5080,0000,0000,0,4933,0000,0000,0,4834,0000,0000,0,4713,0000,0000
"Santa Fe, NM",35049,0,15356,0000,0000,0,15573,0000,0000,0,15699,0000,0000,0,15548,0000,0000,0,15356,0000,0000,0,15405,0000,0000,0,15570,0000,0000,0,15667,0000,0000,0,15609,0000,0000,0,15995,0000,0000
"Sierra, NM",35051,0,1897,0000,0000,0,1885,0000,0000,0,1874,0000,0000,0,1787,0000,0000,0,1708,0000,0000,0,1651,0000,0000,0,1637,0000,0000,0,1574,0000,0000,0,1551,0000,0000,0,1477,0000,0000
"Socorro, NM",35053,0,2650,0000,0000,0,2671,0000,0000,0,2750,0000,0000,0,2679,0000,0000,0,2509,0000,0000,0,2438,0000,0000,0,2468,0000,0000,0,2489,0000,0000,0,2440,0000,0000,0,2388,0000,0000
"Taos, NM",35055,0,5644,0000,0000,0,5451,0000,0000,0,5404,0000,0000,0,5320,0000,0000,0,5264,0000,0000,0,5148,0000,0000,0,4997,0000,0000,0,4838,0000,0000,0,4803,0000,0000,0,4315,0000,0000
"Torrance, NM",35057,0,5979,0000,0000,0,6157,0000,0000,0,6171,0000,0000,0,6097,0000,0000,0,5939,0000,0000,0,5666,0000,0000,0,5470,0000,0000,0,5391,0000,0000,0,5365,0000,0000,0,5200,0000,0000
"Union, NM",35059,0,991,0000,0000,0,980,0000,0000,0,909,0000,0000,0,896,0000,0000,0,846,0000,0000,0,815,0000,0000,0,740,0000,0000,0,679,0000,0000,0,682,0000,0000,0,677,0000,0000
"Valencia, NM",35061,0,12829,0000,0000,0,13169,0000,0000,0,13441,0000,0000,0,13372,0000,0000,0,13323,0000,0000,0,13372,0000,0000,0,13463,0000,0000,0,13460,0000,0000,0,13502,0000,0000,0,13534,0000,0000
NEW YORK,36000,0,2843415,0000,0000,0,2861823,0000,0000,0,2877142,0000,0000,0,2888552,0000,0000,0,2882965,0000,0000,0,2872906,0000,0000,0,2882218,0000,0000,0,2836337,0000,0000,0,2816167,0000,0000,0,2809649,0000,0000
"Albany, NY",36001,0,41240,0000,0000,0,41449,0000,0000,0,41902,0000,0000,0,41831,0000,0000,0,41808,0000,0000,0,41706,0000,0000,0,42896,0000,0000,0,41362,0000,0000,0,45777,0000,0000,0,44697,0000,0000
"Allegany, NY",36003,0,9169,0000,0000,0,9024,0000,0000,0,8763,0000,0000,0,8636,0000,0000,0,8442,0000,0000,0,8175,0000,0000,0,8124,0000,0000,0,7952,0000,0000,0,7736,0000,0000,0,7671,0000,0000
"Bronx, NY",36005,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,0,210078,0000,0000
"Broome, NY",36007,0,34478,0000,0000,0,34295,0000,0000,0,34108,0000,0000,0,33797,0000,0000,0,33468,0000,0000,0,33319,0000,0000,0,32783,0000,0000,0,31525,0000,0000,0,31330,0000,0000,0,31124,0000,0000
"Cattaraugus, NY",36009,0,18758,0000,0000,0,18524,0000,0000,0,18251,0000,0000,0,17878,0000,0000,0,17238,0000,0000,0,17198,0000,0000,0,16525,0000,0000,0,15548,0000,0000,0,15247,0000,0000,0,15112,0000,0000
"Cayuga, NY",36011,0,13300,0000,0000,0,13721,0000,0000,0,13198,0000,0000,0,12698,0000,0000,0,12438,0000,0000,0,12316,0000,0000,0,11957,0000,0000,0,11336,0000,0000,0,11170,0000,0000,0,11312,0000,0000
"Chautauqua, NY",36013,0,25915,0000,0000,0,25625,0000,0000,0,25243,0000,0000,0,24593,0000,0000,0,24113,0000,0000,0,23863,0000,0000,0,23437,0000,0000,0,23014,0000,0000,0,22395,0000,0000,0,21852,0000,0000
"Chemung, NY",36015,0,15038,0000,0000,0,14835,0000,0000,0,14550,0000,0000,0,14173,0000,0000,0,13810,0000,0000,0,13726,0000,0000,0,13458,0000,0000,0,12757,0000,0000,0,12649,0000,0000,0,13264,0000,0000
"Chenango, NY",36017,0,10675,0000,0000,0,10570,0000,0000,0,10509,0000,0000,0,10459,0000,0000,0,10074,0000,0000,0,10104,0000,0000,0,9908,0000,0000,0,9457,0000,0000,0,9378,0000,0000,0,9540,0000,0000
"Clinton, NY",36019,0,14099,0000,0000,0,14064,0000,0000,0,13925,0000,0000,0,13839,0000,0000,0,13797,0000,0000,0,13743,0000,0000,0,13671,0000,0000,0,12990,0000,0000,0,12776,0000,0000,0,13012,0000,0000
"Columbia, NY",36021,0,10015,0000,0000,0,10160,0000,0000,0,10131,0000,0000,0,10053,0000,0000,0,9893,0000,0000,0,9790,0000,0000,0,9650,0000,0000,0,9030,0000,0000,0,8944,0000,0000,0,8757,0000,0000
"Cortland, NY",36023,0,7959,0000,0000,0,7919,0000,0000,0,7987,0000,0000,0,7765,0000,0000,0,7753,0000,0000,0,7810,0000,0000,0,7576,0000,0000,0,7456,0000,0000,0,7319,0000,0000,0,7196,0000,0000
"Delaware, NY",36025,0,8279,0000,0000,0,8107,0000,0000,0,7977,0000,0000,0,7884,0000,0000,0,7717,0000,0000,0,7607,0000,0000,0,7295,0000,0000,0,6938,0000,0000,0,6779,0000,0000,0,7320,0000,0000
"Dutchess, NY",36027,0,43813,0000,0000,0,44401,0000,0000,0,45175,0000,0000,0,45876,0000,0000,0,46443,0000,0000,0,47066,0000,0000,0,48022,0000,0000,0,47677,0000,0000,0,47623,0000,0000,0,47808,0000,0000
"Erie, NY",36029,0,145493,0000,0000,0,145131,0000,0000,0,145788,0000,0000,0,145162,0000,0000,0,144572,0000,0000,0,143828,0000,0000,0,142901,0000,0000,0,140053,0000,0000,0,138487,0000,0000,0,139692,0000,0000
"Essex, NY",36031,0,5147,0000,0000,0,5043,0000,0000,0,5010,0000,0000,0,5056,0000,0000,0,5020,0000,0000,0,5001,0000,0000,0,4856,0000,0000,0,4640,0000,0000,0,4554,0000,0000,0,4414,0000,0000
"Franklin, NY",36033,0,9695,0000,0000,0,9638,0000,0000,0,9512,0000,0000,0,9403,0000,0000,0,9214,0000,0000,0,9256,0000,0000,0,9189,0000,0000,0,8570,0000,0000,0,8486,0000,0000,0,8665,0000,0000
"Fulton, NY",36035,0,10433,0000,0000,0,10363,0000,0000,0,10267,0000,0000,0,10383,0000,0000,0,10130,0000,0000,0,10072,0000,0000,0,10240,0000,0000,0,9601,0000,0000,0,9577,0000,0000,0,9781,0000,0000
"Genesee, NY",36037,0,11389,0000,0000,0,11434,0000,0000,0,11258,0000,0000,0,10975,0000,0000,0,10747,0000,0000,0,10562,0000,0000,0,10400,0000,0000,0,10193,0000,0000,0,9958,0000,0000,0,10031,0000,0000
"Greene, NY",36039,0,7502,0000,0000,0,7614,0000,0000,0,7568,0000,0000,0,7611,0000,0000,0,7731,0000,0000,0,7703,0000,0000,0,8546,0000,0000,0,7499,0000,0000,0,7563,0000,0000,0,7543,0000,0000
"Hamilton, NY",36041,0,702,0000,0000,0,712,0000,0000,0,713,0000,0000,0,674,0000,0000,0,698,0000,0000,0,676,0000,0000,0,623,0000,0000,0,573,0000,0000,0,598,0000,0000,0,572,0000,0000
"Herkimer, NY",36043,0,12733,0000,0000,0,12469,0000,0000,0,12501,0000,0000,0,12258,0000,0000,0,12110,0000,0000,0,11814,0000,0000,0,11137,0000,0000,0,11109,0000,0000,0,10956,0000,0000,0,11225,0000,0000
"Jefferson, NY",36045,0,20823,0000,0000,0,20349,0000,0000,0,20272,0000,0000,0,19649,0000,0000,0,19311,0000,0000,0,18890,0000,0000,0,18574,0000,0000,0,18340,0000,0000,0,18694,0000,0000,0,19060,0000,0000
"Kings, NY",36047,1,1063561,5056,0000,1,1071853,5056,0000,1,1072628,5056,0000,1,1075710,5056,0000,1,1066516,5056,0000,1,1049831,5056,0000,1,1048701,5056,0000,1,1040128,5056,0000,1,1025183,5056,0000,0,306288,0000,0000
"Lewis, NY",36049,0,5306,0000,0000,0,5229,0000,0000,0,5104,0000,0000,0,5060,0000,0000,0,5002,0000,0000,0,4849,0000,0000,0,4597,0000,0000,0,4545,0000,0000,0,4580,0000,0000,0,4460,0000,0000
"Livingston, NY",36051,0,11122,0000,0000,0,11324,0000,0000,0,11020,0000,0000,0,10886,0000,0000,0,10673,0000,0000,0,10593,0000,0000,0,10057,0000,0000,0,9432,0000,0000,0,9285,0000,0000,0,9211,0000,0000
"Madison, NY",36053,0,13452,0000,0000,0,13317,0000,0000,0,13259,0000,0000,0,13150,0000,0000,0,12845,0000,0000,0,12526,0000,0000,0,12226,0000,0000,0,11785,0000,0000,0,11778,0000,0000,0,11681,0000,0000
"Monroe, NY",36055,0,124397,0000,0000,0,125345,0000,0000,0,125758,0000,0000,0,125509,0000,0000,0,123960,0000,0000,0,123629,0000,0000,0,123747,0000,0000,0,120115,0000,0000,0,118831,0000,0000,0,119567,0000,0000
"Montgomery, NY",36057,0,8114,0000,0000,0,8115,0000,0000,0,8098,0000,0000,0,7969,0000,0000,0,7943,0000,0000,0,7950,0000,0000,0,7952,0000,0000,0,7894,0000,0000,0,7886,0000,0000,0,7896,0000,0000
"Nassau, NY",36059,0,192366,0000,0000,0,195418,0000,0000,0,199942,0000,0000,0,203585,0000,0000,0,207704,0000,0000,0,210239,0000,0000,0,213810,0000,0000,0,211777,0000,0000,0,210617,0000,0000,0,211416,0000,0000
"New York, NY",36061,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,0,181777,0000,0000
"Niagara, NY",36063,0,36967,0000,0000,0,36809,0000,0000,0,36508,0000,0000,0,36242,0000,0000,0,35948,0000,0000,0,35772,0000,0000,0,34891,0000,0000,0,34125,0000,0000,0,33668,0000,0000,0,33183,0000,0000
"Oneida, NY",36065,0,39110,0000,0000,0,38934,0000,0000,0,38930,0000,0000,0,38601,0000,0000,0,38334,0000,0000,0,37988,0000,0000,0,37893,0000,0000,0,36980,0000,0000,0,36313,0000,0000,0,36714,0000,0000
"Onondaga, NY",36067,0,79944,0000,0000,0,80095,0000,0000,0,79893,0000,0000,0,79333,0000,0000,0,78522,0000,0000,0,78247,0000,0000,0,79022,0000,0000,0,77912,0000,0000,0,77683,0000,0000,0,76840,0000,0000
"Ontario, NY",36069,0,18696,0000,0000,0,18920,0000,0000,0,18817,0000,0000,0,18915,0000,0000,0,18935,0000,0000,0,18755,0000,0000,0,18579,0000,0000,0,17816,0000,0000,0,17818,0000,0000,0,17663,0000,0000
"Orange, NY",36071,0,60241,0000,0000,0,61142,0000,0000,0,62148,0000,0000,0,63990,0000,0000,0,65109,0000,0000,0,66214,0000,0000,0,67659,0000,0000,0,66528,0000,0000,0,66646,0000,0000,0,67550,0000,0000
"Orleans, NY",36073,0,9383,0000,0000,0,9309,0000,0000,0,8984,0000,0000,0,8922,0000,0000,0,8785,0000,0000,0,8741,0000,0000,0,8142,0000,0000,0,7745,0000,0000,0,7653,0000,0000,0,7456,0000,0000
"Oswego, NY",36075,0,26661,0000,0000,0,26386,0000,0000,0,26237,0000,0000,0,26289,0000,0000,0,25925,0000,0000,0,25627,0000,0000,0,24923,0000,0000,0,23997,0000,0000,0,23659,0000,0000,0,23978,0000,0000
"Otsego, NY",36077,0,10232,0000,0000,0,10238,0000,0000,0,10178,0000,0000,0,9969,0000,0000,0,9747,0000,0000,0,9492,0000,0000,0,9251,0000,0000,0,9130,0000,0000,0,9009,0000,0000,0,8794,0000,0000
"Putnam, NY",36079,0,14457,0000,0000,0,14651,0000,0000,0,15035,0000,0000,0,15520,0000,0000,0,15747,0000,0000,0,16420,0000,0000,0,16948,0000,0000,0,16993,0000,0000,0,16903,0000,0000,0,16724,0000,0000
"Queens, NY",36081,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,0,258670,0000,0000
"Rensselaer, NY",36083,0,24133,0000,0000,0,24104,0000,0000,0,23990,0000,0000,0,23753,0000,0000,0,23576,0000,0000,0,23428,0000,0000,0,23472,0000,0000,0,22740,0000,0000,0,22607,0000,0000,0,24506,0000,0000
"Richmond, NY",36085,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,2,0,5056,0000,0,57098,0000,0000
"Rockland, NY",36087,0,39367,0000,0000,0,39802,0000,0000,0,40571,0000,0000,0,40764,0000,0000,0,41313,0000,0000,0,41949,0000,0000,0,43185,0000,0000,0,42233,0000,0000,0,42062,0000,0000,0,42706,0000,0000
"St. Lawrence, NY",36089,0,20341,0000,0000,0,19800,0000,0000,0,19734,0000,0000,0,19033,0000,0000,0,18436,0000,0000,0,18183,0000,0000,0,17446,0000,0000,0,16610,0000,0000,0,16583,0000,0000,0,17029,0000,0000
"Saratoga, NY",36091,0,34308,0000,0000,0,34543,0000,0000,0,34825,0000,0000,0,34904,0000,0000,0,34802,0000,0000,0,35040,0000,0000,0,35237,0000,0000,0,35414,0000,0000,0,35636,0000,0000,0,32309,0000,0000
"Schenectady, NY",36093,0,21807,0000,0000,0,22072,0000,0000,0,22082,0000,0000,0,22226,0000,0000,0,22329,0000,0000,0,22195,0000,0000,0,23231,0000,0000,0,23352,0000,0000,0,23641,0000,0000,0,27096,0000,0000
"Schoharie, NY",36095,0,5771,0000,0000,0,5752,0000,0000,0,5778,0000,0000,0,5686,0000,0000,0,5570,0000,0000,0,5442,0000,0000,0,5479,0000,0000,0,5360,0000,0000,0,5303,0000,0000,0,5150,0000,0000
